"id","nombre","apellido","correo","direccion","telefono","carrera_id","createdAt","sexo","FechaNacimiento","updatedAt","matricula","curso_id","estudiante_id","createdAt","updatedAt","id","materia","profesor_id","FechaInicio","FechaFin","sucursal_id","createdAt","updatedAt"
347,David,Rodriguez,david.rodriguez346@upb.edu,Calle 756 #57,"52274583",6,"2024-06-26",masculino,"2003-01-18","2024-06-26",AOWEQ1TG5L,36,347,"2024-06-26","2024-06-26",36,2,435,"2024-08-13","2024-09-04",2,"2024-06-26","2024-06-26"
377,Isabel,Rodriguez,isabel.rodriguez376@upb.edu,Calle 375 #74,"03296343",14,"2024-06-26",prefiero no decirlo,"2005-10-03","2024-06-26",HOMTBGSH72,36,377,"2024-06-26","2024-06-26",36,2,435,"2024-08-13","2024-09-04",2,"2024-06-26","2024-06-26"
388,Carmen,Garcia,carmen.garcia387@upb.edu,Calle 858 #45,"60657252",21,"2024-06-26",prefiero no decirlo,"2000-04-17","2024-06-26",MPFPKIKY7K,36,388,"2024-06-26","2024-06-26",36,2,435,"2024-08-13","2024-09-04",2,"2024-06-26","2024-06-26"
390,Lucia,Ortega,lucia.ortega389@upb.edu,Calle 600 #91,"45979587",26,"2024-06-26",femenino,"2005-07-22","2024-06-26","7PNMC8QW8F",36,390,"2024-06-26","2024-06-26",36,2,435,"2024-08-13","2024-09-04",2,"2024-06-26","2024-06-26"
405,Elena,Garcia,elena.garcia404@upb.edu,Calle 914 #80,"52499977",1,"2024-06-26",prefiero no decirlo,"2001-08-16","2024-06-26",XP9WS6VZH6,36,405,"2024-06-26","2024-06-26",36,2,435,"2024-08-13","2024-09-04",2,"2024-06-26","2024-06-26"
413,Angela,Martinez,angela.martinez412@upb.edu,Calle 85 #5,"86269003",12,"2024-06-26",femenino,"2000-06-23","2024-06-26",MWCFO0I3EX,36,413,"2024-06-26","2024-06-26",36,2,435,"2024-08-13","2024-09-04",2,"2024-06-26","2024-06-26"
425,Laura,Gonzalez,laura.gonzalez424@upb.edu,Calle 118 #35,"52551127",23,"2024-06-26",femenino,"2005-05-12","2024-06-26","17RNM8OCOR",36,425,"2024-06-26","2024-06-26",36,2,435,"2024-08-13","2024-09-04",2,"2024-06-26","2024-06-26"
426,Maria,Rojas,maria.rojas425@upb.edu,Calle 984 #20,"64056673",15,"2024-06-26",masculino,"2001-05-12","2024-06-26","9VDJL3DICT",36,426,"2024-06-26","2024-06-26",36,2,435,"2024-08-13","2024-09-04",2,"2024-06-26","2024-06-26"
430,Sofia,Fernandez,sofia.fernandez429@upb.edu,Calle 788 #12,"43581215",19,"2024-06-26",prefiero no decirlo,"2001-04-20","2024-06-26",ZGQMGRMDIB,36,430,"2024-06-26","2024-06-26",36,2,435,"2024-08-13","2024-09-04",2,"2024-06-26","2024-06-26"
460,Andres,Castro,andres.castro459@upb.edu,Calle 260 #34,"11923574",18,"2024-06-26",femenino,"2004-06-29","2024-06-26",GK81ZNXNHW,36,460,"2024-06-26","2024-06-26",36,2,435,"2024-08-13","2024-09-04",2,"2024-06-26","2024-06-26"
464,Marta,Ramirez,marta.ramirez463@upb.edu,Calle 42 #100,"88451741",21,"2024-06-26",masculino,"2005-02-27","2024-06-26",WYUNA0VYK7,36,464,"2024-06-26","2024-06-26",36,2,435,"2024-08-13","2024-09-04",2,"2024-06-26","2024-06-26"
466,Marta,Reyes,marta.reyes465@upb.edu,Calle 177 #11,"20870548",24,"2024-06-26",masculino,"2001-10-01","2024-06-26",H0NJSOLCEL,36,466,"2024-06-26","2024-06-26",36,2,435,"2024-08-13","2024-09-04",2,"2024-06-26","2024-06-26"
496,David,Mendoza,david.mendoza495@upb.edu,Calle 702 #53,"74071754",9,"2024-06-26",prefiero no decirlo,"2004-09-01","2024-06-26","2UH0EAI8UU",36,496,"2024-06-26","2024-06-26",36,2,435,"2024-08-13","2024-09-04",2,"2024-06-26","2024-06-26"
3,Andres,Mendoza,andres.mendoza2@upb.edu,Calle 331 #49,"39184678",17,"2024-06-26",femenino,"2005-03-20","2024-06-26",WH58OFI2WL,37,3,"2024-06-26","2024-06-26",37,37,436,"2024-08-18","2024-09-09",3,"2024-06-26","2024-06-26"
20,Angela,Castro,angela.castro19@upb.edu,Calle 226 #100,"88119228",10,"2024-06-26",masculino,"2003-11-26","2024-06-26",F0LCT0HKA8,37,20,"2024-06-26","2024-06-26",37,37,436,"2024-08-18","2024-09-09",3,"2024-06-26","2024-06-26"
32,Pedro,Ortega,pedro.ortega31@upb.edu,Calle 487 #78,"04469981",27,"2024-06-26",femenino,"2004-02-29","2024-06-26",TAAJM76UKF,37,32,"2024-06-26","2024-06-26",37,37,436,"2024-08-18","2024-09-09",3,"2024-06-26","2024-06-26"
33,Laura,Rojas,laura.rojas32@upb.edu,Calle 934 #74,"30719764",17,"2024-06-26",prefiero no decirlo,"2005-08-26","2024-06-26",LK133O81AI,37,33,"2024-06-26","2024-06-26",37,37,436,"2024-08-18","2024-09-09",3,"2024-06-26","2024-06-26"
40,David,Rojas,david.rojas39@upb.edu,Calle 733 #81,"03688686",21,"2024-06-26",femenino,"2000-02-09","2024-06-26",OXZC1SVFMR,37,40,"2024-06-26","2024-06-26",37,37,436,"2024-08-18","2024-09-09",3,"2024-06-26","2024-06-26"
51,Jose,Lopez,jose.lopez50@upb.edu,Calle 69 #33,"09996485",8,"2024-06-26",prefiero no decirlo,"2001-04-13","2024-06-26",HSYJSYL8OY,37,51,"2024-06-26","2024-06-26",37,37,436,"2024-08-18","2024-09-09",3,"2024-06-26","2024-06-26"
55,Jorge,Vargas,jorge.vargas54@upb.edu,Calle 910 #79,"78711504",18,"2024-06-26",prefiero no decirlo,"2004-12-27","2024-06-26",R79XQHQYIV,37,55,"2024-06-26","2024-06-26",37,37,436,"2024-08-18","2024-09-09",3,"2024-06-26","2024-06-26"
56,Pedro,Perez,pedro.perez55@upb.edu,Calle 231 #28,"33796342",6,"2024-06-26",masculino,"2001-03-16","2024-06-26","6LJN9LZ62T",37,56,"2024-06-26","2024-06-26",37,37,436,"2024-08-18","2024-09-09",3,"2024-06-26","2024-06-26"
57,Laura,Hernandez,laura.hernandez56@upb.edu,Calle 144 #54,"95717764",22,"2024-06-26",prefiero no decirlo,"2003-06-01","2024-06-26","98S3IHXC64",37,57,"2024-06-26","2024-06-26",37,37,436,"2024-08-18","2024-09-09",3,"2024-06-26","2024-06-26"
78,David,Rodriguez,david.rodriguez77@upb.edu,Calle 117 #20,"86078874",15,"2024-06-26",masculino,"2002-10-19","2024-06-26",HHS6252OPE,37,78,"2024-06-26","2024-06-26",37,37,436,"2024-08-18","2024-09-09",3,"2024-06-26","2024-06-26"
96,Lucia,Rodriguez,lucia.rodriguez95@upb.edu,Calle 438 #85,"06633175",30,"2024-06-26",masculino,"2004-11-14","2024-06-26",BI4VYU8SEF,37,96,"2024-06-26","2024-06-26",37,37,436,"2024-08-18","2024-09-09",3,"2024-06-26","2024-06-26"
104,Carmen,Rodriguez,carmen.rodriguez103@upb.edu,Calle 46 #4,"83759334",6,"2024-06-26",masculino,"2002-12-22","2024-06-26",DVY7NEFI7F,37,104,"2024-06-26","2024-06-26",37,37,436,"2024-08-18","2024-09-09",3,"2024-06-26","2024-06-26"
106,Laura,Reyes,laura.reyes105@upb.edu,Calle 324 #14,"18070852",16,"2024-06-26",prefiero no decirlo,"2002-12-02","2024-06-26",EO424XXPT9,37,106,"2024-06-26","2024-06-26",37,37,436,"2024-08-18","2024-09-09",3,"2024-06-26","2024-06-26"
115,Roberto,Reyes,roberto.reyes114@upb.edu,Calle 567 #58,"86884865",5,"2024-06-26",femenino,"2002-06-26","2024-06-26",BUT5KRUU9W,37,115,"2024-06-26","2024-06-26",37,37,436,"2024-08-18","2024-09-09",3,"2024-06-26","2024-06-26"
124,Ana,Mendoza,ana.mendoza123@upb.edu,Calle 245 #16,"41052489",21,"2024-06-26",masculino,"2000-04-13","2024-06-26",GH32PMBWTC,37,124,"2024-06-26","2024-06-26",37,37,436,"2024-08-18","2024-09-09",3,"2024-06-26","2024-06-26"
129,Luis,Reyes,luis.reyes128@upb.edu,Calle 806 #12,"05342271",26,"2024-06-26",femenino,"2002-05-28","2024-06-26","7OG3S3VAT0",37,129,"2024-06-26","2024-06-26",37,37,436,"2024-08-18","2024-09-09",3,"2024-06-26","2024-06-26"
139,Andres,Perez,andres.perez138@upb.edu,Calle 173 #85,"27544463",26,"2024-06-26",femenino,"2003-03-29","2024-06-26",WB5FK9C87M,37,139,"2024-06-26","2024-06-26",37,37,436,"2024-08-18","2024-09-09",3,"2024-06-26","2024-06-26"
152,Andres,Morales,andres.morales151@upb.edu,Calle 189 #68,"40822926",3,"2024-06-26",masculino,"2005-12-06","2024-06-26",FH1TN55DE6,37,152,"2024-06-26","2024-06-26",37,37,436,"2024-08-18","2024-09-09",3,"2024-06-26","2024-06-26"
158,Miguel,Romero,miguel.romero157@upb.edu,Calle 89 #73,"76192175",3,"2024-06-26",masculino,"2002-12-25","2024-06-26",IRVPIHU2PP,37,158,"2024-06-26","2024-06-26",37,37,436,"2024-08-18","2024-09-09",3,"2024-06-26","2024-06-26"
162,Isabel,Fernandez,isabel.fernandez161@upb.edu,Calle 616 #69,"66611439",20,"2024-06-26",femenino,"2002-08-14","2024-06-26","7WPKNAPUC8",37,162,"2024-06-26","2024-06-26",37,37,436,"2024-08-18","2024-09-09",3,"2024-06-26","2024-06-26"
168,Juan,Suarez,juan.suarez167@upb.edu,Calle 40 #22,"76210664",4,"2024-06-26",masculino,"2005-10-13","2024-06-26",YS7NVHP3V2,37,168,"2024-06-26","2024-06-26",37,37,436,"2024-08-18","2024-09-09",3,"2024-06-26","2024-06-26"
195,Maria,Perez,maria.perez194@upb.edu,Calle 349 #80,"66262266",1,"2024-06-26",masculino,"2005-10-25","2024-06-26",LJT54KX7JE,37,195,"2024-06-26","2024-06-26",37,37,436,"2024-08-18","2024-09-09",3,"2024-06-26","2024-06-26"
199,Andres,Reyes,andres.reyes198@upb.edu,Calle 371 #69,"69151204",3,"2024-06-26",prefiero no decirlo,"2000-11-18","2024-06-26","4NA97S9628",37,199,"2024-06-26","2024-06-26",37,37,436,"2024-08-18","2024-09-09",3,"2024-06-26","2024-06-26"
205,Roberto,Morales,roberto.morales204@upb.edu,Calle 481 #34,"10679381",3,"2024-06-26",prefiero no decirlo,"2002-01-16","2024-06-26",Z83Z5O17RV,37,205,"2024-06-26","2024-06-26",37,37,436,"2024-08-18","2024-09-09",3,"2024-06-26","2024-06-26"
218,Luis,Gonzalez,luis.gonzalez217@upb.edu,Calle 85 #27,"37768434",26,"2024-06-26",prefiero no decirlo,"2004-11-23","2024-06-26",I08UXMMAAC,37,218,"2024-06-26","2024-06-26",37,37,436,"2024-08-18","2024-09-09",3,"2024-06-26","2024-06-26"
224,Luis,Castro,luis.castro223@upb.edu,Calle 566 #8,"47451901",14,"2024-06-26",masculino,"2003-10-07","2024-06-26",L1QOUNZIW3,37,224,"2024-06-26","2024-06-26",37,37,436,"2024-08-18","2024-09-09",3,"2024-06-26","2024-06-26"
233,Angela,Martinez,angela.martinez232@upb.edu,Calle 245 #31,"31033692",6,"2024-06-26",prefiero no decirlo,"2001-08-09","2024-06-26","016QO3J0KP",37,233,"2024-06-26","2024-06-26",37,37,436,"2024-08-18","2024-09-09",3,"2024-06-26","2024-06-26"
235,Jose,Hernandez,jose.hernandez234@upb.edu,Calle 737 #52,"05946953",5,"2024-06-26",femenino,"2000-12-02","2024-06-26","4KX05E1GHG",37,235,"2024-06-26","2024-06-26",37,37,436,"2024-08-18","2024-09-09",3,"2024-06-26","2024-06-26"
236,Sofia,Reyes,sofia.reyes235@upb.edu,Calle 718 #46,"95044644",2,"2024-06-26",masculino,"2001-08-26","2024-06-26",G4TZ7UZ63C,37,236,"2024-06-26","2024-06-26",37,37,436,"2024-08-18","2024-09-09",3,"2024-06-26","2024-06-26"
237,Carlos,Suarez,carlos.suarez236@upb.edu,Calle 775 #59,"52109075",28,"2024-06-26",prefiero no decirlo,"2004-06-13","2024-06-26","80NVS4JTFP",37,237,"2024-06-26","2024-06-26",37,37,436,"2024-08-18","2024-09-09",3,"2024-06-26","2024-06-26"
249,Laura,Ramirez,laura.ramirez248@upb.edu,Calle 680 #41,"55498468",29,"2024-06-26",femenino,"2005-11-07","2024-06-26",LFR3UAQS9K,37,249,"2024-06-26","2024-06-26",37,37,436,"2024-08-18","2024-09-09",3,"2024-06-26","2024-06-26"
250,Luis,Vargas,luis.vargas249@upb.edu,Calle 655 #31,"42945824",29,"2024-06-26",masculino,"2004-09-04","2024-06-26",R4V5PHQHN1,37,250,"2024-06-26","2024-06-26",37,37,436,"2024-08-18","2024-09-09",3,"2024-06-26","2024-06-26"
262,Miguel,Lopez,miguel.lopez261@upb.edu,Calle 618 #64,"62683282",20,"2024-06-26",masculino,"2000-07-14","2024-06-26","66X8BT56YP",37,262,"2024-06-26","2024-06-26",37,37,436,"2024-08-18","2024-09-09",3,"2024-06-26","2024-06-26"
284,Jose,Navarro,jose.navarro283@upb.edu,Calle 334 #81,"71716703",6,"2024-06-26",masculino,"2005-11-06","2024-06-26","7T0ZTXAQ8G",37,284,"2024-06-26","2024-06-26",37,37,436,"2024-08-18","2024-09-09",3,"2024-06-26","2024-06-26"
294,Miguel,Morales,miguel.morales293@upb.edu,Calle 427 #41,"67185658",30,"2024-06-26",femenino,"2000-09-28","2024-06-26",DJYKPZR6P0,37,294,"2024-06-26","2024-06-26",37,37,436,"2024-08-18","2024-09-09",3,"2024-06-26","2024-06-26"
320,Jose,Rojas,jose.rojas319@upb.edu,Calle 260 #35,"92256149",26,"2024-06-26",prefiero no decirlo,"2000-04-22","2024-06-26",I0S9G7O3KN,37,320,"2024-06-26","2024-06-26",37,37,436,"2024-08-18","2024-09-09",3,"2024-06-26","2024-06-26"
329,Juan,Rodriguez,juan.rodriguez328@upb.edu,Calle 658 #22,"69855141",23,"2024-06-26",femenino,"2004-08-28","2024-06-26",DQX49ZFJL1,37,329,"2024-06-26","2024-06-26",37,37,436,"2024-08-18","2024-09-09",3,"2024-06-26","2024-06-26"
336,Jorge,Martinez,jorge.martinez335@upb.edu,Calle 396 #6,"24190979",21,"2024-06-26",masculino,"2005-12-01","2024-06-26",HI6KRT553M,37,336,"2024-06-26","2024-06-26",37,37,436,"2024-08-18","2024-09-09",3,"2024-06-26","2024-06-26"
354,David,Fernandez,david.fernandez353@upb.edu,Calle 950 #14,"93713268",26,"2024-06-26",prefiero no decirlo,"2005-04-15","2024-06-26",OHYH84RLKP,37,354,"2024-06-26","2024-06-26",37,37,436,"2024-08-18","2024-09-09",3,"2024-06-26","2024-06-26"
370,Ana,Perez,ana.perez369@upb.edu,Calle 958 #2,"33858132",15,"2024-06-26",femenino,"2001-04-02","2024-06-26","0DFG4MO3GW",37,370,"2024-06-26","2024-06-26",37,37,436,"2024-08-18","2024-09-09",3,"2024-06-26","2024-06-26"
396,Sofia,Rodriguez,sofia.rodriguez395@upb.edu,Calle 647 #66,"65171904",12,"2024-06-26",femenino,"2005-02-03","2024-06-26","4RBA21UTXE",37,396,"2024-06-26","2024-06-26",37,37,436,"2024-08-18","2024-09-09",3,"2024-06-26","2024-06-26"
401,Miguel,Mendoza,miguel.mendoza400@upb.edu,Calle 915 #35,"84170284",3,"2024-06-26",masculino,"2005-02-13","2024-06-26",AP357WTZ1X,37,401,"2024-06-26","2024-06-26",37,37,436,"2024-08-18","2024-09-09",3,"2024-06-26","2024-06-26"
404,Isabel,Gonzalez,isabel.gonzalez403@upb.edu,Calle 122 #88,"81407635",12,"2024-06-26",femenino,"2004-05-14","2024-06-26",I9M3A8KFTL,37,404,"2024-06-26","2024-06-26",37,37,436,"2024-08-18","2024-09-09",3,"2024-06-26","2024-06-26"
415,David,Ortega,david.ortega414@upb.edu,Calle 525 #15,"85520314",25,"2024-06-26",femenino,"2004-01-04","2024-06-26",GTX7ZUP2KI,37,415,"2024-06-26","2024-06-26",37,37,436,"2024-08-18","2024-09-09",3,"2024-06-26","2024-06-26"
427,Luis,Fernandez,luis.fernandez426@upb.edu,Calle 146 #53,"64167562",29,"2024-06-26",femenino,"2003-01-23","2024-06-26",DG6FRVWSO3,37,427,"2024-06-26","2024-06-26",37,37,436,"2024-08-18","2024-09-09",3,"2024-06-26","2024-06-26"
428,Lucia,Romero,lucia.romero427@upb.edu,Calle 243 #77,"18942146",3,"2024-06-26",femenino,"2001-05-14","2024-06-26","3GTWM92DWQ",37,428,"2024-06-26","2024-06-26",37,37,436,"2024-08-18","2024-09-09",3,"2024-06-26","2024-06-26"
434,Carlos,Romero,carlos.romero433@upb.edu,Calle 247 #77,"73664646",5,"2024-06-26",prefiero no decirlo,"2003-11-27","2024-06-26","5VV0JZYYBF",37,434,"2024-06-26","2024-06-26",37,37,436,"2024-08-18","2024-09-09",3,"2024-06-26","2024-06-26"
464,Marta,Ramirez,marta.ramirez463@upb.edu,Calle 42 #100,"88451741",21,"2024-06-26",masculino,"2005-02-27","2024-06-26",WYUNA0VYK7,37,464,"2024-06-26","2024-06-26",37,37,436,"2024-08-18","2024-09-09",3,"2024-06-26","2024-06-26"
475,Isabel,Sanchez,isabel.sanchez474@upb.edu,Calle 870 #65,"11839035",1,"2024-06-26",prefiero no decirlo,"2000-07-09","2024-06-26",CKEJLQJGYV,37,475,"2024-06-26","2024-06-26",37,37,436,"2024-08-18","2024-09-09",3,"2024-06-26","2024-06-26"
488,Pedro,Mendoza,pedro.mendoza487@upb.edu,Calle 992 #91,"96097361",13,"2024-06-26",prefiero no decirlo,"2003-09-03","2024-06-26",OKJSFYD8C3,37,488,"2024-06-26","2024-06-26",37,37,436,"2024-08-18","2024-09-09",3,"2024-06-26","2024-06-26"
10,Miguel,Perez,miguel.perez9@upb.edu,Calle 675 #10,"14587666",21,"2024-06-26",masculino,"2003-10-08","2024-06-26",XLDKDBN1U4,38,10,"2024-06-26","2024-06-26",38,13,437,"2024-08-22","2024-09-13",1,"2024-06-26","2024-06-26"
15,Carmen,Sanchez,carmen.sanchez14@upb.edu,Calle 172 #62,"81994169",14,"2024-06-26",prefiero no decirlo,"2001-01-08","2024-06-26","3W6BR6MV79",38,15,"2024-06-26","2024-06-26",38,13,437,"2024-08-22","2024-09-13",1,"2024-06-26","2024-06-26"
17,Roberto,Martinez,roberto.martinez16@upb.edu,Calle 550 #73,"36952550",20,"2024-06-26",masculino,"2004-05-10","2024-06-26",JD6MD82TD1,38,17,"2024-06-26","2024-06-26",38,13,437,"2024-08-22","2024-09-13",1,"2024-06-26","2024-06-26"
26,Pedro,Fernandez,pedro.fernandez25@upb.edu,Calle 357 #30,"20021953",29,"2024-06-26",masculino,"2002-03-02","2024-06-26",UTCNP1YINO,38,26,"2024-06-26","2024-06-26",38,13,437,"2024-08-22","2024-09-13",1,"2024-06-26","2024-06-26"
30,Laura,Ortega,laura.ortega29@upb.edu,Calle 488 #40,"71708028",23,"2024-06-26",masculino,"2000-02-05","2024-06-26",UAU6DVG599,38,30,"2024-06-26","2024-06-26",38,13,437,"2024-08-22","2024-09-13",1,"2024-06-26","2024-06-26"
53,Marta,Castro,marta.castro52@upb.edu,Calle 281 #100,"87610392",28,"2024-06-26",prefiero no decirlo,"2005-03-13","2024-06-26","8GEGP0ZPOM",38,53,"2024-06-26","2024-06-26",38,13,437,"2024-08-22","2024-09-13",1,"2024-06-26","2024-06-26"
59,Carlos,Rojas,carlos.rojas58@upb.edu,Calle 507 #74,"16712684",18,"2024-06-26",femenino,"2001-08-23","2024-06-26",JXPFP5JC50,38,59,"2024-06-26","2024-06-26",38,13,437,"2024-08-22","2024-09-13",1,"2024-06-26","2024-06-26"
66,Jorge,Navarro,jorge.navarro65@upb.edu,Calle 866 #36,"49334117",5,"2024-06-26",masculino,"2005-03-31","2024-06-26",PSZK4YC7WL,38,66,"2024-06-26","2024-06-26",38,13,437,"2024-08-22","2024-09-13",1,"2024-06-26","2024-06-26"
108,Roberto,Rodriguez,roberto.rodriguez107@upb.edu,Calle 674 #78,"06079440",26,"2024-06-26",femenino,"2001-12-07","2024-06-26","5QV58U9KIR",38,108,"2024-06-26","2024-06-26",38,13,437,"2024-08-22","2024-09-13",1,"2024-06-26","2024-06-26"
114,Lucia,Lopez,lucia.lopez113@upb.edu,Calle 132 #62,"17275962",8,"2024-06-26",masculino,"2001-11-28","2024-06-26","7DEF39I8CW",38,114,"2024-06-26","2024-06-26",38,13,437,"2024-08-22","2024-09-13",1,"2024-06-26","2024-06-26"
118,Ana,Garcia,ana.garcia117@upb.edu,Calle 542 #27,"90986398",22,"2024-06-26",prefiero no decirlo,"2005-12-04","2024-06-26",KEU3C8TEFZ,38,118,"2024-06-26","2024-06-26",38,13,437,"2024-08-22","2024-09-13",1,"2024-06-26","2024-06-26"
144,Jose,Sanchez,jose.sanchez143@upb.edu,Calle 510 #62,"26960281",4,"2024-06-26",prefiero no decirlo,"2002-01-03","2024-06-26",QPOKI611MH,38,144,"2024-06-26","2024-06-26",38,13,437,"2024-08-22","2024-09-13",1,"2024-06-26","2024-06-26"
149,Ana,Suarez,ana.suarez148@upb.edu,Calle 652 #34,"49805302",25,"2024-06-26",masculino,"2003-08-21","2024-06-26",NFCI65PBGM,38,149,"2024-06-26","2024-06-26",38,13,437,"2024-08-22","2024-09-13",1,"2024-06-26","2024-06-26"
176,Laura,Reyes,laura.reyes175@upb.edu,Calle 996 #84,"17108119",4,"2024-06-26",masculino,"2005-04-20","2024-06-26",MEU7UELJL3,38,176,"2024-06-26","2024-06-26",38,13,437,"2024-08-22","2024-09-13",1,"2024-06-26","2024-06-26"
180,Luis,Ortega,luis.ortega179@upb.edu,Calle 5 #61,"88433771",11,"2024-06-26",femenino,"2005-03-06","2024-06-26",E8XI69S5SG,38,180,"2024-06-26","2024-06-26",38,13,437,"2024-08-22","2024-09-13",1,"2024-06-26","2024-06-26"
215,Lucia,Suarez,lucia.suarez214@upb.edu,Calle 966 #3,"32151068",23,"2024-06-26",femenino,"2001-02-04","2024-06-26",GITG339IGU,38,215,"2024-06-26","2024-06-26",38,13,437,"2024-08-22","2024-09-13",1,"2024-06-26","2024-06-26"
218,Luis,Gonzalez,luis.gonzalez217@upb.edu,Calle 85 #27,"37768434",26,"2024-06-26",prefiero no decirlo,"2004-11-23","2024-06-26",I08UXMMAAC,38,218,"2024-06-26","2024-06-26",38,13,437,"2024-08-22","2024-09-13",1,"2024-06-26","2024-06-26"
228,Roberto,Martinez,roberto.martinez227@upb.edu,Calle 754 #93,"66839098",20,"2024-06-26",masculino,"2001-06-19","2024-06-26","4270CBFN5J",38,228,"2024-06-26","2024-06-26",38,13,437,"2024-08-22","2024-09-13",1,"2024-06-26","2024-06-26"
237,Carlos,Suarez,carlos.suarez236@upb.edu,Calle 775 #59,"52109075",28,"2024-06-26",prefiero no decirlo,"2004-06-13","2024-06-26","80NVS4JTFP",38,237,"2024-06-26","2024-06-26",38,13,437,"2024-08-22","2024-09-13",1,"2024-06-26","2024-06-26"
238,Isabel,Perez,isabel.perez237@upb.edu,Calle 852 #49,"68472813",11,"2024-06-26",prefiero no decirlo,"2003-12-14","2024-06-26",LES7Y913ON,38,238,"2024-06-26","2024-06-26",38,13,437,"2024-08-22","2024-09-13",1,"2024-06-26","2024-06-26"
256,Lucia,Fernandez,lucia.fernandez255@upb.edu,Calle 276 #3,"24495885",21,"2024-06-26",prefiero no decirlo,"2005-03-09","2024-06-26",R8KHLGB2P8,38,256,"2024-06-26","2024-06-26",38,13,437,"2024-08-22","2024-09-13",1,"2024-06-26","2024-06-26"
258,Juan,Morales,juan.morales257@upb.edu,Calle 944 #2,"26189809",22,"2024-06-26",femenino,"2000-08-31","2024-06-26",QWR33XJSLU,38,258,"2024-06-26","2024-06-26",38,13,437,"2024-08-22","2024-09-13",1,"2024-06-26","2024-06-26"
260,Lucia,Rodriguez,lucia.rodriguez259@upb.edu,Calle 437 #74,"13500545",25,"2024-06-26",prefiero no decirlo,"2001-05-20","2024-06-26",TWO4RYYVTM,38,260,"2024-06-26","2024-06-26",38,13,437,"2024-08-22","2024-09-13",1,"2024-06-26","2024-06-26"
271,Marta,Castro,marta.castro270@upb.edu,Calle 82 #82,"93649992",14,"2024-06-26",femenino,"2002-01-10","2024-06-26",LFOVW2QWJA,38,271,"2024-06-26","2024-06-26",38,13,437,"2024-08-22","2024-09-13",1,"2024-06-26","2024-06-26"
274,Jorge,Garcia,jorge.garcia273@upb.edu,Calle 988 #61,"34192759",6,"2024-06-26",femenino,"2000-08-12","2024-06-26","7RLGR0A29F",38,274,"2024-06-26","2024-06-26",38,13,437,"2024-08-22","2024-09-13",1,"2024-06-26","2024-06-26"
289,Jose,Martinez,jose.martinez288@upb.edu,Calle 514 #2,"07925408",15,"2024-06-26",femenino,"2001-10-04","2024-06-26",HF5DVW94YW,38,289,"2024-06-26","2024-06-26",38,13,437,"2024-08-22","2024-09-13",1,"2024-06-26","2024-06-26"
313,Laura,Castro,laura.castro312@upb.edu,Calle 42 #90,"27931607",23,"2024-06-26",femenino,"2003-04-06","2024-06-26",Y7HM2D9P6W,38,313,"2024-06-26","2024-06-26",38,13,437,"2024-08-22","2024-09-13",1,"2024-06-26","2024-06-26"
325,Juan,Navarro,juan.navarro324@upb.edu,Calle 746 #37,"57959168",27,"2024-06-26",masculino,"2001-02-21","2024-06-26",FEYZKVHGO4,38,325,"2024-06-26","2024-06-26",38,13,437,"2024-08-22","2024-09-13",1,"2024-06-26","2024-06-26"
327,Marta,Romero,marta.romero326@upb.edu,Calle 546 #71,"83240142",1,"2024-06-26",prefiero no decirlo,"2000-05-26","2024-06-26",SW2BJRLBSN,38,327,"2024-06-26","2024-06-26",38,13,437,"2024-08-22","2024-09-13",1,"2024-06-26","2024-06-26"
337,Roberto,Fernandez,roberto.fernandez336@upb.edu,Calle 525 #44,"87597116",10,"2024-06-26",femenino,"2003-08-09","2024-06-26","2R7DWPV0PA",38,337,"2024-06-26","2024-06-26",38,13,437,"2024-08-22","2024-09-13",1,"2024-06-26","2024-06-26"
345,Luis,Navarro,luis.navarro344@upb.edu,Calle 291 #51,"79199933",2,"2024-06-26",masculino,"2001-12-06","2024-06-26",H7YHDP4FPU,38,345,"2024-06-26","2024-06-26",38,13,437,"2024-08-22","2024-09-13",1,"2024-06-26","2024-06-26"
353,Elena,Garcia,elena.garcia352@upb.edu,Calle 267 #100,"30339348",6,"2024-06-26",femenino,"2002-08-02","2024-06-26",BDIC7QDUQ7,38,353,"2024-06-26","2024-06-26",38,13,437,"2024-08-22","2024-09-13",1,"2024-06-26","2024-06-26"
365,Carmen,Morales,carmen.morales364@upb.edu,Calle 539 #3,"11584752",15,"2024-06-26",masculino,"2003-04-21","2024-06-26",LK9H4M33QK,38,365,"2024-06-26","2024-06-26",38,13,437,"2024-08-22","2024-09-13",1,"2024-06-26","2024-06-26"
377,Isabel,Rodriguez,isabel.rodriguez376@upb.edu,Calle 375 #74,"03296343",14,"2024-06-26",prefiero no decirlo,"2005-10-03","2024-06-26",HOMTBGSH72,38,377,"2024-06-26","2024-06-26",38,13,437,"2024-08-22","2024-09-13",1,"2024-06-26","2024-06-26"
378,Lucia,Gonzalez,lucia.gonzalez377@upb.edu,Calle 961 #9,"56710536",8,"2024-06-26",femenino,"2001-11-23","2024-06-26",MOI8521Z2H,38,378,"2024-06-26","2024-06-26",38,13,437,"2024-08-22","2024-09-13",1,"2024-06-26","2024-06-26"
394,Elena,Sanchez,elena.sanchez393@upb.edu,Calle 779 #7,"08649400",28,"2024-06-26",prefiero no decirlo,"2002-03-08","2024-06-26",SU6DILVIF6,38,394,"2024-06-26","2024-06-26",38,13,437,"2024-08-22","2024-09-13",1,"2024-06-26","2024-06-26"
